id,name,parent_id,description,is_job_category,price_optional,sequence
2875,"Eau de Toilette (Toaletne vode)",100,,0,1,5
2876,"Mirisne svijeće i mirisi za dom",100,,0,1,6
2877,"Mirisni setovi (Parfem + kozmetika)",100,,0,1,7
2878,"Muški parfemi i mirisi",100,,0,1,8
2879,"Niche parfemi i ekskluzivni mirisi",100,,0,1,9
2880,"Ostali mirisni proizvodi",100,,0,1,10
2881,"Parfemi u ulju i arapski mirisi",100,,0,1,11
2882,"Parfemski testeri i mini pakovanja",100,,0,1,12
2883,"Solid parfemi (Čvrsti parfemi)",100,,0,1,13
2884,"Testeri i uzorci mirisa",100,,0,1,14
2885,"Unisex parfemi",100,,0,1,15
2886,"Ženski parfemi i mirisi",100,,0,1,16
2887,"Dioptrijski okviri (Muški, ženski, dječiji)",101,,0,1,1
2888,"Dodaci za naočale (Lančići, vezice, krpice)",101,,0,1,2
2889,"Futrole i kutije za naočale",101,,0,1,3
2890,"Kontaktne leće (Dnevne, mjesečne, u boji)",101,,0,1,4
2891,"Lupa i povećala",101,,0,1,5
2892,"Naočale na magnet i sklopive naočale",101,,0,1,6
2893,"Naočale za čitanje (Gotove dioptrije)",101,,0,1,7
2894,"Naočale za rad na računaru (Blue light)",101,,0,1,8
2895,"Naočale za sunce (Polarizovane i modne)",101,,0,1,9
2896,"Ostala optička oprema",101,,0,1,10
2897,"Sredstva za čišćenje i održavanje stakala",101,,0,1,11
2898,"Sportske naočale i maske",101,,0,1,12
2899,"Stakla za naočale (Leće za okvire)",101,,0,1,13
2900,"Tečnosti i kapi za kontaktne leće",101,,0,1,14
2901,"Zaštitne naočale (Radne)",101,,0,1,15
2902,"Aplikatori i pincete za trepavice",102,,0,1,1
2903,"Boje za obrve i trepavice (Trajne)",102,,0,1,2
2904,"Individualne trepavice i pramenovi",102,,0,1,3
2905,"Kozmetička ogledala (Sa LED svjetlom)",102,,0,1,4
2906,"Kozmetički koferi i organizatori",102,,0,1,5
2907,"Ljepila za umjetne trepavice",102,,0,1,6
2908,"Magnetne trepavice i eyelineri",102,,0,1,7
2909,"Materijal za nadogradnju (Lash Lift)",102,,0,1,8
2910,"Ostala dodatna kozmetika",102,,0,1,9
2911,"Oštrači za kozmetičke olovke",102,,0,1,10
2912,"Pribor za oblikovanje obrva (Britvice, makazice)",102,,0,1,11
2913,"Sredstva za skidanje ljepila (Removers)",102,,0,1,12
2914,"Trepavice na traci (Strip lashes)",102,,0,1,13
2915,"Uvijači za trepavice (Mehanički i grijani)",102,,0,1,14
2916,"Vata, tuferi i štapići za korekciju",102,,0,1,15
2917,"Vještački mladeži i nakit za lice",102,,0,1,16
2918,"Aromaterapija i eterična ulja",103,,0,1,1
2919,"Čajevi za detoksikaciju i mršavljenje",103,,0,1,2
2920,"Dijagnostički uređaji (Toplomjeri, tlakomjeri)",103,,0,1,3
2921,"Dodaci ishrani (Vitamini i minerali)",103,,0,1,4
2922,"Fitnes rekviziti za kućnu upotrebu",103,,0,1,5
2923,"Masažeri i pomagala za relaksaciju",103,,0,1,6
2924,"Medicinska obuća i ortopedski ulošci",103,,0,1,7
2925,"Ostali wellness proizvodi",103,,0,1,8
2926,"Pametni satovi i fitnes narukvice",103,,0,1,9
2927,"Preparati za jačanje imuniteta",103,,0,1,10
2928,"Probiotici i zdravlje probave",103,,0,1,11
2929,"Proteini i sportska suplementacija",103,,0,1,12
2930,"Sredstva za dezinfekciju i zaštitne maske",103,,0,1,13
2931,"Superhrana (Chia, kvinoja, goji bobice)",103,,0,1,14
2932,"Uređaji za pročišćavanje i vlaženje zraka",103,,0,1,15
2933,"Wellness poklon setovi",103,,0,1,16
2934,"Dječije zaštitne maske (Sa motivima)",104,,0,1,1
2935,"Hirurške maske (Jednokratne)",104,,0,1,2
2936,"Latex rukavice (Sa puderom i bez)",104,,0,1,3
2937,"Naočale i viziri za zaštitu lica",104,,0,1,4
2938,"Nesterilne medicinske rukavice",104,,0,1,5
2939,"Nitrile rukavice (Bez lateksa)",104,,0,1,6
2940,"Ostala zaštitna oprema",104,,0,1,7
2941,"Pamučne perive maske",104,,0,1,8
2942,"Platnene rukavice i rukavice za njegu",104,,0,1,9
2943,"Respiratorne maske (FFP2 / KN95)",104,,0,1,10
2944,"Respiratorne maske sa ventilom (FFP3)",104,,0,1,11
2945,"Rukavice od vinila",104,,0,1,12
2946,"Sredstva za dezinfekciju ruku (Travel pack)",104,,0,1,13
2947,"Sterilne hirurške rukavice",104,,0,1,14
2948,"Zaštitna odijela i mantili (Jednokratni)",104,,0,1,15
2949,"Aksesoari za putovanja (Putne bočice)",105,,0,1,1
2950,"Čepići za uši i maske za spavanje",105,,0,1,2
2951,"Flasteri i zavoji (Standardni i dekorativni)",105,,0,1,3
2952,"Kozmetičke vate, blazinice i štapići",105,,0,1,4
2953,"Laboratorijski pribor za kućnu upotrebu",105,,0,1,5
2954,"Magnetski i bakarni nakit za zdravlje",105,,0,1,6
2955,"Mjerne trake i vage za mjerenje tijela",105,,0,1,7
2956,"Neseseri i torbice za kozmetiku",105,,0,1,8
2957,"Oprema za prvu pomoć (Setovi)",105,,0,1,9
2958,"Ostali nepomenuti proizvodi za njegu",105,,0,1,10
2959,"Pincete, makazice i turpije (Univerzalne)",105,,0,1,11
2960,"Sredstva za odbijanje insekata (Repelenti)",105,,0,1,12
2961,"Termofori i topli/hladni oblozi",105,,0,1,13
2962,"Ulošci za cipele (Gel i mirisni)",105,,0,1,14
2963,"Vlažne maramice (Dezinfekcione i osvježavajuće)",105,,0,1,15
795,"Električni alati",106,,0,1,0
801,"Generatori struje",106,,0,1,0
800,"Kompresori i oprema",106,,0,1,0
797,"Mašine za radionicu",106,,0,1,0
799,"Mjerne alatke",106,,0,1,0
802,"Ostalo iz mašine i alati",106,,0,1,0
796,"Pneumatski alati",106,,0,1,0
798,"Rezni i brusni alati",106,,0,1,0
794,"Ručni alati",106,,0,1,0
805,"Motokultivatori i freze",107,,0,1,0
807,"Oprema za stočarstvo",107,,0,1,0
811,"Ostalo iz poljoprivredna oprema i mehanizacija",107,,0,1,0
808,"Pčelarska oprema",107,,0,1,0
806,"Poljoprivredne mašine",107,,0,1,0
810,"Poljoprivredne prikolice",107,,0,1,0
804,"Priključci za traktore",107,,0,1,0
809,"Sistemi za navodnjavanje",107,,0,1,0
803,Traktori,107,,0,1,0
818,"Alati za zidare i keramičare",108,,0,1,0
815,"Bušilice, brusilice, čekić-bušilice",108,,0,1,0
812,"Građevinske mašine",108,,0,1,0
816,"Mješalice za beton",108,,0,1,0
820,"Ostalo iz građevinska oprema i alati",108,,0,1,0
817,"Pumpe za vodu",108,,0,1,0
819,"Rezači betona, cigle i pločica",108,,0,1,0
814,"Skela i oplate",108,,0,1,0
813,"Vibracijske ploče i nabijači",108,,0,1,0
821,"Fiskalne kase i POS sistemi",109,,0,1,0
826,"Maloprodajni sistemi i oprema",109,,0,1,0
823,"Mašine za obradu dokumenata",109,,0,1,0
825,"Oprema za radionice i servise",109,,0,1,0
827,"Ostalo iz poslovna oprema i biznis rješenja",109,,0,1,0
824,"Reklamni i promotivni materijali",109,,0,1,0
822,"Uredska oprema",109,,0,1,0
832,"Auto-boje i materijali",110,,0,1,0
829,"Industrijska ulja i maziva",110,,0,1,0
831,"Lakovi i boje",110,,0,1,0
830,"Masti i tehnička sredstva",110,,0,1,0
828,"Motorna ulja",110,,0,1,0
833,"Oprema za farbanje",110,,0,1,0
834,"Ostala ulja, maziva i boje",110,,0,1,0
839,"Industrijski pakirni aparati",111,,0,1,0
838,"Mašine za foliranje",111,,0,1,0
835,"Mašine za vakumiranje",111,,0,1,0
836,"Mašine za zatvaranje i zavarivanje vrećica",111,,0,1,0
840,"Ostalo iz aparati i varilice za pakovanje",111,,0,1,0
837,"Termo zavarivači",111,,0,1,0
843,"Kombinovane vitrine",112,,0,1,0
844,"Mini vitrine",112,,0,1,0
846,"Ostalo iz rashladne i toplotne vitrine",112,,0,1,0
845,"Profesionalne ugostiteljske vitrine",112,,0,1,0
841,"Rashladne vitrine",112,,0,1,0
842,"Toplotne vitrine",112,,0,1,0
847,"Dizel grijalice",113,,0,1,0
849,"Električne grijalice",113,,0,1,0
851,"Industrijski grijači prostora",113,,0,1,0
852,"Ostalo iz industrijske grijalice i toplotni topovi",113,,0,1,0
848,"Plinske grijalice",113,,0,1,0
850,"Toplotni topovi",113,,0,1,0
857,"Oprema za prezentacije",114,,0,1,0
854,"Ormari i arhivske police",114,,0,1,0
859,"Ostalo iz kancelarijski materijal i namještaj",114,,0,1,0
856,"Registratori, mape i fascikle",114,,0,1,0
858,"Tabla i planeri",114,,0,1,0
855,"Uredski potrošni materijal",114,,0,1,0
853,"Uredski stolovi i stolice",114,,0,1,0
861,Elektromaterijal,115,,0,1,0
862,Elektromaterijal,115,,0,1,0
864,"Industrijske cijevi i spojevi",115,,0,1,0
865,"Industrijske mašine i komponente",115,,0,1,0
860,"Industrijski rezervni dijelovi",115,,0,1,0
867,Ostalo,115,,0,1,0
866,"Pogonska oprema",115,,0,1,0
863,"Ventili, pumpe i armature",115,,0,1,0
868,Ambalaža,116,,0,1,0
872,"Etikete i oprema za etiketiranje",116,,0,1,0
869,"Folije raznih vrsta",116,,0,1,0
870,"Kartonska ambalaža",116,,0,1,0
874,"Ostala oprema za pakovanje",116,,0,1,0
871,"Plastična ambalaža",116,,0,1,0
873,"Punilice i mjerne posude",116,,0,1,0
878,"Oprema za visinske radove",117,,0,1,0
881,"Ostala zaštitna oprema",117,,0,1,0
880,"Protivpožarna oprema",117,,0,1,0
876,"Rukavice i radna odjeća",117,,0,1,0
879,"Sigurnosne naočale i štitnici",117,,0,1,0
877,"Zaštitna obuća",117,,0,1,0
875,"Zaštitne kacige i maske",117,,0,1,0
883,"Industrijske trake",118,,0,1,0
885,"Izolacione trake",118,,0,1,0
882,"Ljepljive trake za pakovanje",118,,0,1,0
884,"Obostrane trake",118,,0,1,0
887,"Ostale trake",118,,0,1,0
886,"Specijalne tehničke trake",118,,0,1,0
889,"Kasirne kase i uređaji",119,,0,1,0
894,Ostalo,119,,0,1,0
888,"Police i regali",119,,0,1,0
893,"Potrošni materijal za trgovine",119,,0,1,0
891,"Prodajni pultovi",119,,0,1,0
892,"Reklamni stalci",119,,0,1,0
890,"Vage i mjerne jedinice",119,,0,1,0
896,"Aparati za pića i napitke",120,,0,1,0
899,"Grilovi i roštilji",120,,0,1,0
895,"Oprema za kuhinje",120,,0,1,0
901,Ostalo,120,,0,1,0
897,"Posuđe i pribor za ugostiteljstvo",120,,0,1,0
900,"Profesionalni kuhinjski elementi",120,,0,1,0
898,"Rashladni uređaji",120,,0,1,0
2496,"Agregati i industrijska napajanja",121,,0,1,1
2497,"Ambalaža za transport i skladištenje",121,,0,1,2
2498,"Bar kod skeneri i printeri etiketa",121,,0,1,3
2499,"Čišćenje i održavanje industrijskih pogona",121,,0,1,4
2500,"HTZ oprema (Zaštitna odijela, maske, kacige)",121,,0,1,5
2501,"Industrijska mjerna oprema i senzori",121,,0,1,6
2502,"Industrijska rasvjeta i reflektori",121,,0,1,7
2503,"Laboratorijska oprema i pribor",121,,0,1,8
2504,"Mašine za pakovanje i vakumiranje",121,,0,1,9
2505,"Materijali za označavanje i signalizaciju",121,,0,1,10
2506,"Oprema za ugostiteljstvo i trgovinu",121,,0,1,11
2507,"Ostala nepomenuta industrijska oprema",121,,0,1,12
2508,"Pneumatski i hidraulični elementi",121,,0,1,13
2509,"Police, regali i skladišni sistemi",121,,0,1,14
2510,"Sirovine i poluproizvodi za proizvodnju",121,,0,1,15
2511,"Specijalni alati i mašinski dijelovi",121,,0,1,16
2512,"Vage (Industrijske, trgovačke, precizne)",121,,0,1,17
2513,"Viljuškari i oprema za unutrašnji transport",121,,0,1,18
2514,"Zaštita na radu i protivpožarna oprema",121,,0,1,19
134,"Kolica za bebe",122,,0,1,1
124,"Autosjedalice za bebe",122,,0,1,2
135,"Krevetići i ogradice za bebe",122,,0,1,4
128,"Hranilice i pribor za hranjenje",122,,0,1,5
125,"Flašice i cucle",122,,0,1,6
142,"Pelene i potrošni materijal",122,,0,1,7
129,"Igračke za bebe",122,,0,1,8
141,"Njega i higijena za bebe",122,,0,1,9
131,"Izdajalice i oprema za dojenje",122,,0,1,10
139,"Nosiljke i marame za nošenje",122,,0,1,11
138,"Monitori i baby kamere",122,,0,1,12
136,"Ležaljke i sjedalice za bebe",122,,0,1,13
137,"Ljulje i viseće kolijevke",122,,0,1,14
130,"Igraonice i podloge za igru",122,,0,1,15
127,"Hodalice i guralice za bebe",122,,0,1,16
133,"Kadice i kupaonska oprema",122,,0,1,17
144,"Posteljina i ogradice za krevet",122,,0,1,18
132,"Dekice i pokrivači za bebe",122,,0,1,19
126,"Gnijezda i jastučići za bebe",122,,0,1,20
143,"Podloge i prostirke za presvlačenje",122,,0,1,21
146,"Torbe za mame i bebe",122,,0,1,22
147,"Uređaji i pribor za bebe",122,,0,1,23
140,"Noše i potty oprema",122,,0,1,24
145,"Siperci i podbradnici",122,,0,1,25
148,Ostalo,122,,0,1,26
151,"Akcione figure i likovi",149,,0,1,0
150,"Društvene igre i slagalice",149,,0,1,0
153,"Igračke na baterije i daljinsko upravljanje",149,,0,1,0
158,"Igračke za dječake",149,,0,1,0
157,"Igračke za djevojčice",149,,0,1,0
152,"Kockice i konstrukcione igračke",149,,0,1,0
154,"Montessori i edukativne igračke",149,,0,1,0
159,Ostale,149,,0,1,0
155,"Plišane igračke",149,,0,1,0
156,"Tobogani, klackalice i kućne igraonice",149,,0,1,0
2964,"3D puzzle i makete",150,,0,1,1
2965,"Detektivske i misteriozne igre",150,,0,1,2
2966,"Domino, šah i klasične drvene igre",150,,0,1,3
2967,"Društvene igre za dvoje",150,,0,1,4
2968,"Edukativne igre i kvizovi znanja",150,,0,1,5
2969,"Igre kartama (Standardne i kolekcionarske)",150,,0,1,6
2970,"Igre spretnosti i akcije",150,,0,1,7
2971,"Kreativne igre i setovi za pravljenje",150,,0,1,8
2972,"Logičke igre i mozgalice",150,,0,1,9
2973,"Ostale društvene igre i slagalice",150,,0,1,10
2974,"Party igre i igre za odrasle",150,,0,1,11
2975,"Porodične društvene igre",150,,0,1,12
2976,"Puzzle za djecu (Laki nivo)",150,,0,1,13
2977,"Puzzle za odrasle (Preko 1000 dijelova)",150,,0,1,14
2978,"Strateške i RPG igre (Tabletop)",150,,0,1,15
2979,"Tradicionalne igre na tabli (Čovječe ne ljuti se, Monopol)",150,,0,1,16
2980,"Akcione figure iz crtanih filmova",151,,0,1,1
2981,"Akcione figure iz filmova i serija",151,,0,1,2
2982,"Anime i Manga figure",151,,0,1,3
2983,"Dinosaursi i praistorijska bića",151,,0,1,4
2984,"Dodaci i oprema za figure (Oružje, vozila)",151,,0,1,5
2985,"Interaktivne i zvučne figure",151,,0,1,6
2986,"Kolekcionarske figure (Statue i bista)",151,,0,1,7
2987,"Ostale figure i likovi",151,,0,1,8
2988,"Roboti i transformeri",151,,0,1,9
2989,"Setovi figura sa dodacima",151,,0,1,10
2990,"Superheroji (Marvel, DC i ostali)",151,,0,1,11
2991,"Vojnici i vojna oprema",151,,0,1,12
2992,"Vinilne figure (Funko Pop i slično)",151,,0,1,13
2993,"Zmajevi i mitska bića",151,,0,1,14
2994,"Životinjske figure (Domaće i divlje)",151,,0,1,15
2995,"Arhitektonski setovi i makete zgrada",152,,0,1,1
2996,"Drvene kockice za građenje",152,,0,1,2
2997,"Elektronski i programabilni konstruktori",152,,0,1,3
2998,"Kocke sa velikim dijelovima (za bebe i mališane)",152,,0,1,4
2999,"Konstrukcioni setovi sa alatima (šarafi i matice)",152,,0,1,5
3000,"Magnetne kockice i oblici",152,,0,1,6
3001,"Mehanički i inžinjerski setovi (zupčanici i motori)",152,,0,1,7
3002,"Metalni konstrukcioni setovi",152,,0,1,8
3003,"Osnovni setovi kockica (klasične kocke)",152,,0,1,9
3004,"Ostale konstrukcione igračke",152,,0,1,10
3005,"Ploče za građenje i postolja",152,,0,1,11
3006,"Savitljivi i cjevasti konstruktori",152,,0,1,12
3007,"Setovi kockica po temama (Grad, Svemir, Farma)",152,,0,1,13
3008,"Setovi za pravljenje staza i mermernih lavirinta",152,,0,1,14
3009,"Specijalni dodaci (točkovi, prozori, vrata)",152,,0,1,15
3010,"Vozila i letjelice od kockica",152,,0,1,16
3011,"Automobili na daljinsko upravljanje (RC)",153,,0,1,1
3012,"Baterije i punjači za igračke",153,,0,1,2
3013,"Brodovi i podmornice na daljinski",153,,0,1,3
3014,"Dječiji dronovi i kvadrokopteri",153,,0,1,4
3015,"Dječiji fotoaparati i kamere",153,,0,1,5
3016,"Elektronski muzički instrumenti za djecu",153,,0,1,6
3017,"Helikopteri i avioni na daljinski",153,,0,1,7
3018,"Interaktivni robotski ljubimci",153,,0,1,8
3019,"Kamioni, bageri i radne mašine (RC)",153,,0,1,9
3020,"Ostale igračke na baterije",153,,0,1,10
3021,"Pametni roboti i programabilne igračke",153,,0,1,11
3022,"Staze sa električnim automobilima",153,,0,1,12
3023,"Voki-toki uređaji za djecu",153,,0,1,13
3024,"Vozovi na baterije i šine",153,,0,1,14
3025,"Zvučne i svjetlosne igračke za bebe",153,,0,1,15
3026,"Abakusi i setovi za rano učenje matematike",154,,0,1,1
3027,"Drvene daske za učenje (Activity boards)",154,,0,1,2
3028,"Geometrijski oblici i sortiranje",154,,0,1,3
3029,"Igračke za razvoj fine motorike i nizanje",154,,0,1,4
3030,"Igračke za učenje boja i oblika",154,,0,1,5
3031,"Kartice za učenje slova, brojeva i pojmova",154,,0,1,6
3032,"Magnetne table i slova",154,,0,1,7
3033,"Montessori tornjevi i piramide",154,,0,1,8
3034,"Muzičke igračke za razvoj sluha",154,,0,1,9
3035,"Ostale edukativne igračke",154,,0,1,10
3036,"Pribor za vježbe svakodnevnog života (Zakopčavanje, vezivanje)",154,,0,1,11
3037,"Senzorne kutije i materijali",154,,0,1,12
3038,"Setovi za eksperimente i učenje o prirodi",154,,0,1,13
3039,"Slagalice sa mapama i anatomijom",154,,0,1,14
3040,"Učenje na satu i pojam vremena",154,,0,1,15
3041,"Vage i mjerni instrumenti za djecu",154,,0,1,16
3042,"Divlje životinje od pliša",155,,0,1,1
3043,"Domaće životinje i ljubimci od pliša",155,,0,1,2
3044,"Gigantski plišani medvjedi i figure",155,,0,1,3
3045,"Interaktivni plišanci (Govor, pokret, zvuk)",155,,0,1,4
3046,"Klasični plišani medvjedići",155,,0,1,5
3047,"Morski svijet od pliša",155,,0,1,6
3048,"Ostale plišane igračke",155,,0,1,7
3049,"Plišane igračke iz crtanih filmova i bajki",155,,0,1,8
3050,"Plišane igračke sa tješilicama za bebe",155,,0,1,9
3051,"Plišani privjesci i mini plišanci",155,,0,1,10
3052,"Plišani ruksaci i torbice",155,,0,1,11
3053,"Plišani setovi sa dodacima (Kućice, kreveti)",155,,0,1,12
3054,"Senzorni i antistres plišanci",155,,0,1,13
3055,"Svjetleći plišanci i projektori",155,,0,1,14
3056,"Unicorni i fantastična bića od pliša",155,,0,1,15
3057,"Bazeni sa lopticama",156,,0,1,1
3058,"Dječije kućice (Plastične i platnene)",156,,0,1,2
3059,"Dječiji šatori i indijanski tipi šatori",156,,0,1,3
3060,"Grebalice i penjalice za djecu",156,,0,1,4
3061,"Klackalice za jedno ili više djece",156,,0,1,5
3062,"Koševi i golovi za kućnu igru",156,,0,1,6
3063,"Ljuljačke za kućnu i dvorišnu upotrebu",156,,0,1,7
3064,"Modularne podne prostirke (Puzle od pjene)",156,,0,1,8
3065,"Ogradice za igru i sigurne zone",156,,0,1,9
3066,"Ostala oprema za igraonice",156,,0,1,10
3067,"Pikado i dječije mete",156,,0,1,11
3068,"Plastični i drveni tobogani",156,,0,1,12
3069,"Sportske sprave za djecu (Ljestve, karike)",156,,0,1,13
3070,"Trampoline (Unutrašnje i vanjske)",156,,0,1,14
3071,"Tuneli za provlačenje",156,,0,1,15
3072,"Bebe lutke i interaktivne lutke",157,,0,1,1
3073,"Dvorci, palate i magična kraljevstva",157,,0,1,2
3074,"Dodaci za lutke (Odjeća, obuća, nakit)",157,,0,1,3
3075,"Dječija šminka i setovi za uljepšavanje",157,,0,1,4
3076,"Dječije kuhinje i setovi za kuhanje",157,,0,1,5
3077,"Igračke za igru doktora i veterinara",157,,0,1,6
3078,"Kućice za lutke i namještaj",157,,0,1,7
3079,"Kolekcionarske lutke i figure",157,,0,1,8
3080,"Kolica i krevetići za lutke",157,,0,1,9
3081,"Modne lutke i Barbie svijet",157,,0,1,10
3082,"Nakit za djevojčice i setovi za izradu",157,,0,1,11
3083,"Ostale igračke za djevojčice",157,,0,1,12
3084,"Pribor za kosu i glave za friziranje",157,,0,1,13
3085,"Setovi za igru trgovine i blagajne",157,,0,1,14
3086,"Vile, sirene i mitska bića",157,,0,1,15
3087,"Alati i radionice za djecu",158,,0,1,1
3088,"Automobili, kamioni i motori (Bez daljinskog)",158,,0,1,2
3089,"Avioni, helikopteri i svemirski brodovi",158,,0,1,3
3090,"Dječiji voki-toki i špijunska oprema",158,,0,1,4
3091,"Garaže, parkinzi i setovi sa stazama",158,,0,1,5
3092,"Igračke na temu policije i vatrogasaca",158,,0,1,6
3093,"Igračke za igru istraživača i avanturista",158,,0,1,7
3094,"Metalni autići (Kolekcionarski modeli)",158,,0,1,8
3095,"Oružja sa pjenastim mecima i strijele",158,,0,1,9
3096,"Ostale igračke za dječake",158,,0,1,10
3097,"Roboti i transformabilne figure",158,,0,1,11
3098,"Setovi za igru sa farmom i životinjama",158,,0,1,12
3099,"Svemirski setovi i istraživanje Marsa",158,,0,1,13
3100,"Viteški setovi (Mačevi, štitovi, dvorci)",158,,0,1,14
3101,"Vojna oprema i vojnici",158,,0,1,15
3102,"Vozovi, šine i željezničke stanice",158,,0,1,16
3103,"Antistres igračke (Fidget, Squishy, Pop-it)",159,,0,1,1
3104,"Baloni i oprema za proslave",159,,0,1,2
3105,"Dječiji nakit i modni dodaci",159,,0,1,3
3106,"Igračke za kupanje (Gume, patkice, prskalice)",159,,0,1,4
3107,"Igračke za pijesak i plažu",159,,0,1,5
3108,"Igračke za putovanja (Magnetne i mini igre)",159,,0,1,6
3109,"Kaleidoskopi i optičke varke",159,,0,1,7
3110,"Kasice za štednju i dječiji novčanici",159,,0,1,8
3111,"Kostimi i maske za maškare",159,,0,1,9
3112,"Mađioničarski setovi i trikovi",159,,0,1,10
3113,"Mjehurići od sapunice (Setovi i tečnosti)",159,,0,1,11
3114,"Ostale nepomenute igračke",159,,0,1,12
3115,"Privjesci za ključeve i ruksake",159,,0,1,13
3116,"Sakupljačke karte i albumi (Sličice)",159,,0,1,14
3117,"Svjetleći štapići i neon dodaci",159,,0,1,15
3118,"Zmajevi za puštanje na vjetru",159,,0,1,16
163,"Dijelovi i oprema za konzole",160,,0,1,1
162,"Igre za PC i konzole",160,,0,1,2
164,"Internet i browser igre",160,,0,1,3
161,"Konzole za video igre",160,,0,1,4
165,Ostalo,160,,0,1,5
414,"Modovane / posebna izdanja",161,,0,1,0
411,Nintendo,161,,0,1,0
409,PlayStation,161,,0,1,0
412,Retro,161,,0,1,0
413,Ručne,161,,0,1,0
410,Xbox,161,,0,1,0
2435,"Ostale konzole",161,,0,1,1
419,"Digitalni ključevi / kodovi",162,,0,1,0
418,Nintendo,162,,0,1,0
415,PC,162,,0,1,0
416,PlayStation,162,,0,1,0
420,Retro,162,,0,1,0
421,VR,162,,0,1,0
417,Xbox,162,,0,1,0
426,"Dock stanice / stalci",163,,0,1,0
425,Headsetovi,163,,0,1,0
422,"Kontroleri / Joysticki",163,,0,1,0
424,"Memorijske kartice i SSD-ovi",163,,0,1,0
428,"Ostali dijelovi",163,,0,1,0
423,"Punjači i kablovi",163,,0,1,0
427,"Zaštitne futrole i torbe",163,,0,1,0
2436,"Browser-based MMORPG i strategije",164,,0,1,1
2437,"Digitalne dopune i vaučeri (Gift cards)",164,,0,1,2
2438,"Igre na društvenim mrežama i aplikacijama",164,,0,1,3
2439,"IO igre i arkadne platforme",164,,0,1,4
2440,"Kozmetički dodaci i skinovi",164,,0,1,5
2441,"Ostale online i browser igre",164,,0,1,6
2442,"Platforme za mini-igre (Hubovi)",164,,0,1,7
2443,"Pretplate na gaming portale",164,,0,1,8
2444,"Premium nalozi i statusi",164,,0,1,9
2445,"Unutar-igračke valute (Virtualni krediti)",164,,0,1,10
2446,"Virtualne platforme i metaverzum igre",164,,0,1,11
169,"Hi-Fi komponente i audio sistemi",166,,0,1,0
168,"Muzička oprema i pribor",166,,0,1,0
170,"Muzičke linije i stereo sistemi",166,,0,1,0
167,"Muzički instrumenti",166,,0,1,0
171,Ostalo,166,,0,1,0
523,"Bubnjevi i udaraljke",167,,0,1,0
524,"Duvački instrumenti",167,,0,1,0
521,Gitare,167,,0,1,0
522,"Klavijature i klaviri",167,,0,1,0
526,"Ostali instrumenti",167,,0,1,0
525,"Žičani instrumenti",167,,0,1,0
530,"DJ oprema",168,,0,1,0
529,"Efekti i pedale",168,,0,1,0
532,"Kabli i adapteri",168,,0,1,0
527,"Mikrofon i pribor",168,,0,1,0
533,"Ostala muzička oprema",168,,0,1,0
528,"Pojačala i zvučnici",168,,0,1,0
531,"Studio oprema",168,,0,1,0
534,"Kućni audio sistemi",169,,0,1,0
536,"Pojačala i DAC",169,,0,1,0
537,"Pribor i kablovi",169,,0,1,0
535,"Zvučnici i soundbarovi",169,,0,1,0
541,"DJ i party linije",170,,0,1,0
538,"Kompleti za kućnu upotrebu",170,,0,1,0
539,"Kućni teatar",170,,0,1,0
542,Ostalo,170,,0,1,0
540,"Prenosivi audio sistemi",170,,0,1,0
3254,"Akustični paneli i izolacija (Apsorberi, difuzori)",171,,0,1,1
3255,"Alati za održavanje instrumenata (Setovi za čišćenje)",171,,0,1,2
3256,"Čepići za uši i zaštita sluha za muzičare",171,,0,1,3
3257,"Koferi, torbe i rek (Rack) kućišta",171,,0,1,4
3258,"Metronomi i štimeri (Tuneri)",171,,0,1,5
3259,"Muzički stalci (Za note, mikrofone, instrumente)",171,,0,1,6
3260,"Oprema za čišćenje gramofonskih ploča",171,,0,1,7
3261,"Ostali nepomenuti muzički dodaci",171,,0,1,8
3262,"Pop filteri i izolacioni štitovi za mikrofone",171,,0,1,9
3263,"Pribor za muzičare (Trzalice, kapodasteri, remenovi)",171,,0,1,10
3264,"Punjači, adapteri i napajanja za pedale",171,,0,1,11
3265,"Rezervni dijelovi za instrumente (Pragovi, čivije, potenciometri)",171,,0,1,12
3266,"Stolice i klupe za muzičare (Pianino klupe, bubnjarske stolice)",171,,0,1,13
3267,"Svjetla za note i scenska rasvjeta (Manja)",171,,0,1,14
3268,"Žice za sve vrste žičanih instrumenata",171,,0,1,15
173,Knjige,172,,0,1,1
176,"Stripovi i grafički romani",172,,0,1,2
175,"E-knjige (elektronske knjige)",172,,0,1,3
174,Audioknjige,172,,0,1,4
179,"Magazini i časopisi",172,,0,1,5
177,"Školski pribor i edukativni materijali",172,,0,1,6
178,"Katalozi i priručnici",172,,0,1,7
180,"Ostala literatura",172,,0,1,8
588,"Beletristika / Romani",173,,0,1,0
599,"Dječije knjige",173,,0,1,0
610,"Kuharice i priručnici za dom",173,,0,1,0
613,"Ostale knjige",173,,0,1,0
603,"Popularna nauka",173,,0,1,0
612,"Rijetke i kolekcionarske knjige",173,,0,1,0
593,"Stručna literatura",173,,0,1,0
611,"Umjetnost i dizajn",173,,0,1,0
614,"Beletristika / Romani (audio)",174,,0,1,0
617,"Biografije i eseji (audio)",174,,0,1,0
616,"Dječije audioknjige",174,,0,1,0
618,"Self-help i motivacija (audio)",174,,0,1,0
615,"Stručna literatura (audio)",174,,0,1,0
622,"Digitalni priručnici",175,,0,1,0
